"id_plot","yr_measured","lat","lon","ers","drainage","disturbance","cover_type","soil","age_stand","annual_pp","annual_mean_temp","annual_min_temp","annual_max_temp"
7608902602,2006,-75.194136,46.283075,0.111598010435307,20,NA,"F","1AY","VIN",1348,4.95,-0.36,10.26
7609502902,1997,-74.141755,47.208677,NA,20,NA,"M","1A","JIN",1034,0.7,-5.61,7.01
7609508502,2007,-72.53907,47.487918,NA,40,NA,"M","M1A","JIN",1091,2.05,-3.65,7.74
7609511301,2010,0,0,NA,30,NA,"R","2BE","10",1029,4.14,-1.28,9.55
7609602401,1997,-72.966111,47.05057,0.677129455776783,20,NA,"F","1A","VIN",1013,1.61,-4.36,7.59
7701301502,2001,-66.985946,50.786892,NA,30,NA,"R","1A","70",983,0.24,-4.54,5.02
8609102201,1997,-64.600394,48.798231,NA,40,NA,"F","1A","30",954,2.14,-2.21,6.49
8809400302,1994,-76.6922,45.779146,NA,20,NA,"R","2BE","30",844,4.42,-1.53,10.38
8809405402,1998,-73.845266,47.598989,NA,20,NA,"R","2BE","30",987,3.21,-2.6,9.02
8901805002,1999,-67.48602,49.863779,NA,40,NA,"R","1AM","120",1026,2.32,-2.49,7.13
8901807401,2001,-66.38269,50.601113,NA,20,NA,"R","M1A","VIN",1035,-0.05,-4.65,4.55
8902301402,2003,-58.682724,51.446539,NA,20,NA,"M","1A","10",1019,2.47,-1.77,6.71
8909200302,1994,-76.727074,45.792543,0.0300281279811746,40,NA,"F","1AM","JIN",836,4.49,-1.47,10.45
9003102502,1999,-78.805125,50.820914,NA,20,NA,"R","R1A","30",862,1.64,-4.23,7.5
9003104902,1999,-78.048991,50.3555,NA,40,NA,"R","1AA","120",911,1.34,-4.59,7.27
9003201901,2010,0,0,NA,30,NA,"R","1A","70",774,1.99,-2.92,6.9
9100201101,1998,-70.593373,51.233041,NA,20,NA,"R","1A","70",1060,-0.4,-5.48,4.68
9100300601,1999,-69.667049,51.182712,NA,20,NA,"F","2BE","10",984,0.54,-4.74,5.81
9100301101,1999,-69.776238,51.237718,NA,30,NA,"F","1AY","10",1025,-0.22,-5.42,4.98
9100301102,1999,-69.780401,51.240773,NA,30,NA,"R","1AY","10",1025,-0.22,-5.42,4.98
9203000601,2003,-69.099863,47.48344,NA,30,NA,"F","1A","70",1179,2.2,-3.27,7.67
9203204101,1992,-69.316303,48.749662,NA,30,NA,"F","1A","10",1205,1,-3.76,5.76
9203621102,1992,-70.161543,47.765831,NA,20,NA,"F","1AY","50",1181,0.48,-4.47,5.42
9203801602,2003,-71.432666,47.280239,0.565627263917411,20,NA,"F","2BE","JIN",1379,1.21,-3.82,6.24
9204304701,1992,-72.882804,49.533977,NA,40,NA,"R","1AY","30",1034,-1.59,-7.5,4.31
9204602701,1992,-75.767146,50.03394,NA,20,NA,"R","1BG","10",952,-1.6,-7.35,4.14
9700902001,2006,-75.111153,46.417992,1.00699589900555,30,NA,"F","1AM","VIN",1305,5.2,-0.19,10.59
9701200602,2010,-79.383587,48.536907,NA,30,NA,"F","4GA","30",759,3.92,-1.15,9
9701201302,2010,-79.149807,48.645516,NA,40,NA,"F","4GA","10",767,3.87,-1.27,9
7000402902,2008,-71.350704,45.399381,0.303814000750708,30,NA,"F","1AY","JIN",1436,4.63,-0.57,9.83
7000404202,1997,-70.771406,45.5491,NA,30,NA,"M","1A","10",1159,2.21,-3.25,7.67
7000410701,2010,-71.449169,46.132963,NA,30,NA,"M","1AY","JIN",1238,5,0.44,9.55
7000502102,2009,-72.732184,45.520665,0.455563136095219,20,NA,"M","1A","VIN",1130,6.02,1.08,10.97
7000604002,2003,-70.199433,47.020285,NA,40,NA,"R","1A","10",1238,2.22,-3.25,7.68
7100800602,1994,-76.580482,45.552998,NA,20,NA,"F","3AN","50",841,4.8,-1.15,10.75
7100809601,2006,-75.465324,46.366905,0.0141026094219646,30,NA,"F","1AM","10",1258,5.51,0.23,10.78
7100811201,2003,-76.18399,46.467005,0.364377623926612,30,NA,"F","1AY","90",1098,3.37,-2.53,9.27
7100811602,2003,-76.066221,46.563353,0.120177699972261,34,NA,"F","1A","50",1091,3.37,-2.59,9.32
7100812902,2006,-75.37958,46.663708,0.210979152438966,30,NA,"F","1A","7030",1227,5.35,0.02,10.68
7100901501,1992,-74.11468,50.381162,NA,30,NA,"M","1A","10",994,-2.26,-8.02,3.51
7200501702,1996,-78.976883,47.148864,NA,20,NA,"M","R1A","70",954,2.3,-3.51,8.1
7209200102,1996,-78.930443,46.770323,0.00159043128087983,30,NA,"R","1AY","50",965,2.92,-2.71,8.55
7209201102,1996,-78.836525,46.963548,NA,20,NA,"F","R1A","10",960,2.6,-3.14,8.33
7209303601,2003,-78.482941,46.851153,NA,20,NA,"M","1AM","70",1006,2.75,-2.73,8.24
7209403102,1997,-75.978378,47.027574,NA,20,NA,"M","R1A","70",971,1.6,-4.71,7.91
7209407101,2003,-75.748172,47.277014,NA,20,NA,"R","R1A","50120",1065,1.91,-4.14,7.95
7209407902,1993,-76.119392,47.319338,NA,30,NA,"M","1AM","10",1059,1.2,-4.83,7.23
7209412502,1993,-76.673393,47.552747,NA,40,NA,"R","1AY","50",1020,0.96,-5.05,6.96
7209902402,1996,-78.060936,46.884226,0.0836841743099981,20,NA,"F","4GS","JIN",973,2.31,-3.44,8.05
7409700102,2007,-72.615292,47.508051,NA,30,NA,"M","1AY","VIN",1064,2.21,-3.53,7.94
7409701002,2007,-73.718333,48.023855,NA,30,NA,"M","1AY","10",979,1.27,-4.48,7.02
7409704202,1992,-73.979205,48.728304,NA,20,NA,"R","4GS","30",988,-0.66,-6.69,5.36
7409801502,2007,-72.215992,47.897373,NA,30,NA,"F","1AY","50",1042,1.74,-3.78,7.26
7409801802,2007,-72.477112,47.951401,NA,30,NA,"F","1AY","VIN",1008,1.7,-3.89,7.3
7501000502,2007,-75.877991,48.201322,NA,30,NA,"M","1AY","10",944,1.38,-4.29,7.05
7501200901,1996,-76.949784,48.416254,NA,31,NA,"R","1A","70",1006,0.33,-5.59,6.26
7501403702,1996,-78.75681,48.4655,NA,20,NA,"F","R1A","50",839,0.37,-5.74,6.47
7509501402,2005,-76.699673,47.962358,NA,30,NA,"F","1A","10",828,2.64,-3.52,8.79
7601100202,1997,-65.30665,48.152041,NA,30,NA,"F","2A","50",877,2.5,-1.93,6.93
7601501601,1997,-74.232183,46.23407,0.128711051017574,20,NA,"M","1A","10",1086,1.9,-4.07,7.87
7601601101,1992,-75.116245,45.700485,0.0779751150602621,30,NA,"F","5S","50",1102,3.71,-1.78,9.21
7601701601,1997,-74.132528,45.716991,0.282541491495088,20,NA,"F","5S","JIN",1010,4.69,-0.65,10.04
7601703102,2010,-72.865874,46.849975,1.04754600618176,20,NA,"F","1A","VIN",1110,5.45,0.1,10.8
7601704001,2010,0,0,0.0358565677517471,30,NA,"F","1A","10",994,5.38,-0.19,10.94
7601802901,1997,-74.231235,45.933441,0.112991306777174,30,NA,"F","1AY","50",1078,3.33,-2.29,8.94
7601804402,1997,-74.417652,46.035993,0.676936247828587,20,NA,"F","1AY","JIN",1114,2.48,-3.3,8.25
7607903302,1993,-71.893512,47.114158,0.00801184666481737,30,NA,"F","1AY","10",1311,2.42,-3.01,7.86
7608200102,1999,-69.379388,48.802473,NA,20,NA,"F","1AY","10",997,3.79,-1.06,8.63
7608500802,1997,-73.278332,46.669906,0.677955694644677,30,NA,"F","1A","VIN",941,2.24,-3.76,8.24
7609509602,2010,0,0,NA,30,NA,"R","1A","10",1039,4.24,-1.19,9.67
7609610501,1998,-73.515143,47.812823,NA,20,NA,"F","1A","70",967,3.35,-2.38,9.07
7709800301,2002,-63.548821,50.466996,NA,30,NA,"M","1AY","JIN",1029,0.1,-4.47,4.68
7709800901,2002,-62.965644,50.682175,NA,20,NA,"R","1AM","50",1036,-0.02,-4.58,4.53
7709801902,2002,-61.978204,50.969088,NA,30,NA,"R","1A","120",1073,-0.5,-4.89,3.9
8709602402,1997,-78.23703,48.553294,NA,30,NA,"R","4GS","30",889,0.31,-5.96,6.57
8809408402,2003,-67.016174,47.942677,NA,30,NA,"M","8AY","10",1109,2.69,-2.7,8.07
8901803401,1999,-67.416408,49.617591,NA,20,NA,"M","1AY","30",1000,2.79,-2,7.57
8902102502,2001,-66.021004,51.836571,NA,30,NA,"R","1A","120",990,-1.48,-6.3,3.33
9003405702,1999,-74.386625,51.920602,NA,20,NA,"R","1AM","VIN",946,-0.04,-5.32,5.25
9003500901,1999,-72.96628,51.38571,NA,40,NA,"R","2BE","120",966,0.29,-5.16,5.73
9109601201,1997,-70.931424,45.534921,1.47285639042107,30,NA,"F","1AY","VIN",1162,2.48,-2.94,7.9
9203409202,2003,-70.822274,47.817687,NA,30,NA,"R","1AY","70",1300,-0.76,-5.6,4.09
9203709501,1992,-70.2313,48.017659,NA,30,NA,"F","1AY","10",1216,-0.03,-5.02,4.97
9203800201,1992,-71.299467,47.000049,0.394793738600505,20,NA,"F","1AY","JIN",1255,2.33,-2.62,7.27
9204301801,2010,-73.74936,49.066533,NA,30,NA,"F","1A","10",945,3.09,-2.21,8.38
9204404202,2007,-73.886409,48.83079,NA,20,NA,"M","M1A","10",937,0.7,-5.11,6.52
9204701202,2010,-73.912928,49.853603,NA,20,NA,"R","1AM","10",936,2.57,-2.56,7.7
9401202402,1994,-75.961051,46.084482,0.1553713916741,30,NA,"M","R1A","JIN",939,3.71,-2.15,9.57
9500803702,1995,-71.258552,48.637948,NA,20,NA,"F","2BD","10",978,2.07,-3.66,7.8
9500804301,1995,-71.416004,48.682914,NA,20,NA,"F","1AY","50",956,2.1,-3.65,7.85
9609901201,2006,-71.18347,47.253532,NA,31,NA,"R","1AY","50",1554,1.43,-3.18,6.03
9801701901,2010,-70.617436,46.000243,NA,33,NA,"R","1A","10",1150,5.92,0.96,10.88
9909902901,2004,-71.112498,47.316111,NA,31,NA,"R","1AY","50",1201,0.88,-4.33,6.09
7009700201,2003,-70.784294,47.650329,NA,20,NA,"F","2A","10",1323,-0.35,-5.24,4.54
7100607601,1995,-71.266632,48.216339,NA,30,NA,"F","1AY","70",1019,1.77,-3.7,7.25
7100802902,1994,-76.272379,45.717606,0.164095594473119,20,NA,"M","1AY","VIN",931,3.77,-2.03,9.57
7100808601,2003,-76.13364,46.266589,0.613041751041715,30,NA,"F","1AY","VIN",1131,3.39,-2.45,9.23
7100809001,2006,-75.59938,46.299492,1.04865184679582,20,NA,"F","1AM","JIN",1228,5.85,0.61,11.09
7100809101,1992,-75.996413,46.303169,NA,30,NA,"M","1A","70",1070,2.77,-3.28,8.82
7100809102,1992,-75.99955,46.300016,NA,30,NA,"F","2BE","50",1070,2.77,-3.28,8.82
7100813001,1997,-75.331906,46.683815,0.977646355037549,30,NA,"F","1AY","VIN",981,1.99,-4.39,8.37
7109401001,1994,-76.880496,46.131869,0.0314913247595841,20,NA,"F","1AY","70",897,3.6,-2.29,9.48
7109607601,2003,-76.142123,46.719581,NA,30,NA,"M","2BE","50",1078,3.11,-2.86,9.08
7200500302,2003,-78.832768,46.887805,0.201376874493269,30,NA,"M","1A","VIN",990,3.02,-2.44,8.49
7200503102,2003,-78.962642,47.280253,NA,30,NA,"M","1AY","70",967,2.5,-3.01,8.02
7208800101,1997,-78.360941,46.664942,NA,30,NA,"M","1A","70",924,2.51,-3.47,8.48
7208802502,1996,-78.564613,47.334072,NA,30,NA,"M","1AM","30",951,1.69,-4.25,7.62
7209408402,2003,-76.463217,47.330308,NA,30,NA,"M","1A","JIN",1045,1.83,-4.09,7.75
7209411802,1993,-75.828445,47.468713,NA,20,NA,"R","2BE","120",1062,0.95,-5.11,7.01
7209605502,2003,-77.110586,47.215477,NA,30,NA,"M","1A","50",1018,2.22,-3.58,8.02
7301102802,2003,-57.308131,51.914732,NA,40,NA,"R","1A","120",1108,0.67,-3.32,4.65
7401202801,1999,-69.816112,52.100336,NA,31,NA,"R","1AY","120",1036,-1.46,-6.55,3.62
7409700802,1998,-73.342234,48.022722,NA,30,NA,"R","1AY","50",974,3.09,-2.54,8.72
7409702102,2007,-72.548417,48.227533,NA,30,NA,"R","1AY","50",952,1.51,-4.09,7.12
7501104402,2003,-68.843951,47.782361,NA,20,NA,"M","8A","30",1138,2.74,-2.51,7.99
7501110101,1995,-67.199246,48.899032,NA,30,NA,"R","8AY","50",1214,1.99,-2.6,6.58
7501201702,1992,-76.904442,48.667867,NA,40,NA,"R","4GA","70",928,-0.18,-6.08,5.73
7501402602,1996,-77.954457,48.31617,NA,40,NA,"F","4GA","10",897,0.73,-5.37,6.83
7501402902,2005,-78.966543,48.354324,NA,30,NA,"F","R1A","50",762,2.44,-3.75,8.62
7501701401,2005,-78.183566,47.617294,NA,40,NA,"R","M1A","30",755,3.23,-2.8,9.26
7509501701,2005,-76.129049,48.064577,NA,40,NA,"R","1A","50",882,2,-4.09,8.09
7601203201,2005,-65.448998,48.965829,NA,20,NA,"F","8AY","10",1246,0.84,-3.62,5.3
7601500302,2008,-74.845391,46.10148,NA,20,NA,"R","2A","50",1310,4.42,-1.42,10.25
7601801902,1997,-73.943405,45.882112,0.0605997514914203,30,NA,"F","1AY","JIN",1010,4.23,-1.25,9.71
7601803502,1997,-73.882749,45.983178,0.128558683773875,30,NA,"M","1AY","JIN",1046,3.42,-2.14,8.98
7607903502,1992,-72.319926,47.136473,NA,40,NA,"R","1A","30",1178,1.56,-4.11,7.23
7608601601,1997,-74.333069,46.450543,NA,30,NA,"M","1A","30",1052,1.51,-4.71,7.72
7608800801,2007,-74.756749,46.171329,0.287715694595551,30,NA,"F","1AY","VIN",1120,4.15,-1.76,10.07
7608902301,2006,-75.28265,46.233982,0.0969982439759117,30,NA,"F","1AY","JIN",1338,5.07,-0.2,10.34
7609001001,1995,-75.631645,46.048893,0.220708664887134,21,NA,"F","1AM","JIN",997,3.8,-1.9,9.51
7609503202,2007,-72.765466,47.221227,NA,20,NA,"M","1AY","JIN",1132,2.09,-3.69,7.86
7609603302,1997,-73.452713,47.120669,NA,31,NA,"M","1AY","VIN",1015,1.07,-5.08,7.22
7701100102,2001,-64.910485,51.265053,NA,20,NA,"R","R1A","120",1046,-0.55,-5.21,4.1
7701202902,2001,-66.093338,51.901281,NA,40,NA,"R","1AM","120",982,-1.54,-6.38,3.3
7701401502,2002,-64.198025,50.786471,NA,20,NA,"R","1AM","120",995,-0.44,-5.15,4.28
8709600902,2005,-79.194547,47.93247,NA,40,NA,"M","4GA","10",686,3.17,-2.93,9.28
8809404602,1998,-72.959427,47.543355,NA,30,NA,"R","1AY","70",981,4.07,-1.62,9.75
8809406501,1998,-74.11208,47.686576,NA,30,NA,"R","2BE","30",952,3.47,-2.39,9.32
8809407802,2005,-78.230803,47.850683,NA,30,NA,"F","2A","70",755,2.9,-3.18,8.98
8809409201,2007,-72.861203,48.073285,NA,20,NA,"R","1A","JIR",919,2.21,-3.51,7.93
8901900202,2001,-66.845416,50.700501,NA,30,NA,"R","1AY","70",993,0.26,-4.48,4.99
9003502302,1999,-73.033065,51.615398,NA,40,NA,"R","1A","120",1021,-0.88,-6.14,4.38
9009104801,1995,-71.01344,48.031512,NA,40,NA,"R","2BE","70",1092,1.47,-3.83,6.78
9109614102,1998,-71.82579,48.859618,NA,20,NA,"F","2BE","50",971,3.47,-2.08,9.01
9203001602,1992,-68.415765,47.695726,NA,30,NA,"R","1AY","10",1162,1.8,-3.41,7
9203201802,2003,-69.900095,48.512937,NA,30,NA,"F","1AY","50",1110,0.28,-4.47,5.02
9203507601,1992,-70.466792,47.515759,NA,30,NA,"R","1AY","50",1034,1.95,-3.05,6.96
9204200702,2003,-75.912949,46.33026,NA,20,NA,"M","1A","VIN",1105,3.84,-2.1,9.77
9204302701,1992,-73.733444,49.200863,NA,20,NA,"R","1AM","70",985,-0.93,-6.89,5.03
9204305702,1992,-72.979479,49.770069,NA,20,NA,"R","1AY","120",1031,-1.75,-7.63,4.13
9204404701,1992,-74.083295,48.866879,NA,30,NA,"R","1AY","50",1011,-1.13,-7.1,4.84
9204502602,2007,-76.171606,48.65131,NA,20,NA,"R","1AM","10",914,1.19,-4.51,6.9
9701000202,2008,0,0,NA,30,NA,"R","5S","VIR",1188,6.24,1.11,11.38
9801702502,1998,-70.377952,46.154069,NA,40,NA,"M","1A","30",1112,4.43,-0.83,9.69
7000413901,2003,-70.533221,46.433428,NA,20,NA,"M","1A","30",1227,2.58,-2.63,7.79
7000702301,1993,-71.849165,46.415965,NA,30,NA,"F","5S","JIN",1263,3.86,-1.48,9.21
7100609102,2007,-71.565378,48.446055,NA,30,NA,"M","1AY","50",926,2.46,-2.98,7.89
7100809002,2006,-75.595139,46.296593,0.906679347789282,30,NA,"F","1A","VIR",1229,5.85,0.61,11.09
7109501002,2006,-75.660983,46.46575,1.22407288278513,20,NA,"F","1AY","VIN",1249,5.19,-0.03,10.42
7109800601,1994,-77.465528,46.13465,0.470431508726496,30,NA,"F","1AY","VIN",869,4.29,-1.61,10.19
7109800702,1994,-76.628282,46.148541,NA,40,NA,"M","1AM","90",906,3.58,-2.31,9.47
7109801401,1994,-77.232807,46.216565,NA,20,NA,"M","M1A","30",912,3.47,-2.39,9.33
7209901501,2003,-78.149366,46.717046,NA,30,NA,"M","1AY","VIN",1004,2.96,-2.57,8.49
7309500201,2010,0,0,NA,34,NA,"F","1AM","30",1001,3.17,-2.09,8.42
7409802301,2007,-72.883969,47.984058,NA,30,NA,"M","1AY","70",955,1.95,-3.77,7.67
7501201302,2007,-76.762409,48.530039,NA,30,NA,"M","1AY","JIN",906,1.16,-4.5,6.82
7509400101,1996,-76.599407,48.233469,NA,30,NA,"F","1A","30",1019,0.94,-5,6.87
7601702202,1997,-74.611204,45.735473,0.14998041868054,30,NA,"F","1A","JIN",1061,3.9,-1.59,9.39
7601901902,1997,-72.63611,46.753361,0.21004845561534,20,NA,"F","R1A","70",961,2.84,-2.92,8.59
7607907201,1998,-72.499962,47.617035,NA,20,NA,"R","1AM","70",1112,3.18,-2.25,8.61
7607907902,1998,-74.086909,47.729803,NA,30,NA,"M","1AY","50",960,3.33,-2.5,9.16
7608500602,1997,-73.114978,46.629671,0.100098210526841,30,NA,"M","1AY","JIN",938,2.47,-3.41,8.36
7608501202,1997,-73.438033,46.732081,NA,20,NA,"M","1AY","10",1009,1.38,-4.68,7.43
7609600901,1997,-73.532813,46.901044,NA,30,NA,"M","1A","7030",945,1.81,-4.42,8.04
8609100401,1997,-65.082671,48.133428,NA,30,NA,"R","1AM","30",863,2.99,-1.41,7.38
8609101102,2005,-64.796575,48.270141,NA,31,NA,"M","1A","JIN",1114,4.18,-0.05,8.41
8609102302,2005,-64.59611,48.813627,NA,30,NA,"M","1A","9050",1142,3.76,-0.92,8.43
8809403802,1998,-74.266756,47.322136,NA,20,NA,"M","2A","30",957,3.73,-2.23,9.69
8901805402,1999,-67.099131,49.954216,NA,30,NA,"R","2BE","30",999,3.09,-1.77,7.96
8909902102,1999,-63.312346,49.784628,NA,40,NA,"R","1A","70",1273,3.35,-0.97,7.66
9003202401,1999,-76.682763,51.395193,NA,30,NA,"R","4A","70",926,0.61,-4.88,6.09
9003202701,1999,-76.97488,51.496616,NA,30,NA,"R","1A","70",915,0.61,-4.86,6.08
9003303601,2010,0,0,NA,40,NA,"R","1AY","120",776,2.1,-2.8,6.99
9003405402,1999,-73.50336,51.901945,NA,40,NA,"R","1A","90",945,0,-5.32,5.32
9100401001,2001,-68.080856,51.715875,NA,20,NA,"R","1A","JIN",895,-0.23,-5.34,4.88
9203203502,2003,-69.852151,48.688817,NA,30,NA,"R","1AY","70",1090,0.13,-4.62,4.88
9203507401,1992,-70.476083,47.43707,0.0354795766333163,20,NA,"F","5S","90",900,3.66,-1.19,8.51
9203508101,2003,-70.599617,47.633543,NA,30,NA,"F","1A","90",1180,2.22,-2.95,7.39
9203622001,2003,-70.51738,47.949312,NA,20,NA,"M","1AY","30",1216,0.06,-4.84,4.95
9203622301,1992,-70.576789,48.00746,NA,30,NA,"M","1AY","30",1253,-0.57,-5.71,4.57
9203709302,2003,-70.066023,48.003865,NA,30,NA,"M","9S","70",1097,2.19,-2.79,7.17
9203801202,2003,-71.27771,47.267629,NA,20,NA,"F","1AY","30",1373,1.37,-3.66,6.39
9204200901,1992,-75.966006,46.534103,NA,30,NA,"R","1AM","50",1077,2.65,-3.57,8.87
9204300102,2007,-73.519603,48.519966,NA,30,NA,"M","1AY","50",969,0.49,-5.25,6.22
9204405601,1992,-75.21545,49.083575,NA,20,NA,"R","1A","VIN",983,-0.87,-6.79,5.05
9204505902,1992,-76.033617,49.113558,NA,20,NA,"R","4GS","120",978,-0.88,-6.68,4.91
9500700501,2003,-67.416492,48.300101,NA,30,NA,"M","1A","JIN",1103,2,-3.37,7.37
9500701602,1995,-68.189746,48.615582,NA,20,NA,"F","M8A","10",1059,3.21,-1.45,7.87
9500802902,2007,-71.477476,48.567676,NA,20,NA,"R","M1A","50",907,2.54,-2.97,8.04
9509700101,2000,-71.116832,47.350901,NA,31,NA,"M","1A","50",1369,0.59,-4.19,5.37
9509900602,1995,-72.360996,45.801488,NA,33,NA,"M","5S","3050",1164,5.61,0.46,10.76
9701000901,1997,-74.616477,46.000122,NA,30,NA,"R","1AY","50",1056,3.55,-2.28,9.37
9701200302,2010,-78.005008,48.432523,NA,20,NA,"M","1AY","50",841,3.77,-1.4,8.94
9701201202,1997,-78.893932,48.63467,NA,40,NA,"R","4GA","50",842,0.2,-6.14,6.53
9809901901,2003,0,0,NA,20,NA,"R","3AN","50",1371,1.07,-3.93,6.06
7009500802,1992,-70.555923,47.900774,NA,20,NA,"F","1AY","10",1280,-0.73,-5.82,4.36
7100608802,1995,-71.665375,48.32955,NA,30,NA,"M","2BE","70",1031,1.47,-4.03,6.97
7100901002,1992,-73.353292,50.280251,NA,40,NA,"R","1AM","120",1018,-2.24,-8.04,3.56
7109400502,1994,-77.027621,46.033995,0.0367707712139417,30,NA,"F","1AM","70",887,3.67,-2.21,9.56
7109601902,2003,-76.21902,46.225314,0.0246426527747583,30,NA,"M","1A","VIN",1102,3.82,-2.03,9.67
7109612102,1997,-75.30207,47.433982,NA,30,NA,"F","2A","50",1025,0.93,-5.41,7.27
7200902802,1999,-75.731855,50.52929,NA,30,NA,"R","1AD","70",991,0.89,-4.73,6.51
7201501501,2003,-58.185491,51.866137,NA,30,NA,"R","1A","120",1066,1.16,-2.98,5.3
7209602901,1993,-77.115109,46.832471,0.525988218610742,20,NA,"F","1A","VIN",998,2.11,-3.78,7.99
7301102602,2002,-61.418369,51.881691,NA,30,NA,"R","1AY","120",1044,-1.71,-6.1,2.69
7409802501,1995,-72.716089,48.283738,NA,30,NA,"M","1A","30",1028,0.92,-4.72,6.56
7501103301,2000,-69.049323,47.566675,0.520954601781528,20,NA,"F","1AY","JIN",1101,2.65,-2.48,7.79
7501105301,2003,-67.24939,47.966791,NA,30,NA,"M","8AY","JIN",1130,2.37,-3.04,7.77
7501106601,1996,-66.549186,48.216285,0.619548774825463,30,NA,"M","8A","VIN",1050,2.67,-2.2,7.53
7501108302,1995,-67.177358,48.548742,NA,30,NA,"F","1A","50",1235,1.66,-3.17,6.49
7501109202,1995,-67.436583,48.636386,NA,30,NA,"R","1AY","50",1203,2.22,-2.53,6.97
7601100602,2003,-65.943968,48.268625,0.59819929654983,20,NA,"F","1A","VIN",1056,3.07,-1.88,8.01
7601204701,2003,-66.565632,49.100134,NA,30,NA,"M","8A","50",945,2.01,-2.84,6.86
7601301302,1992,-69.360557,48.498794,NA,30,NA,"M","5S","30",1189,2,-2.66,6.65
7601601402,1992,-75.543617,45.698977,0.441718137270849,30,NA,"F","1AY","70",1077,3.42,-2.09,8.93
7601602101,2003,-74.899946,45.750512,NA,40,NA,"R","1AY","70",1175,4.18,-1.19,9.56
7601603302,1992,-74.886459,45.819542,0.292310273851426,20,NA,"M","R1A","70",1116,3.51,-2.06,9.09
7601703602,1997,-72.661629,46.912184,0.060828302356969,20,NA,"F","1AY","10",964,2.67,-3.18,8.52
7601704102,2010,0,0,NA,30,NA,"M","1A","30",1017,4.98,-0.54,10.51
7607905502,2010,0,0,NA,30,NA,"R","1A","30",1035,4.42,-0.98,9.83
7607905602,1998,-74.394968,47.386731,0.174906600192285,30,NA,"F","1AY","VIN",977,3.43,-2.5,9.35
7607907802,2010,0,0,NA,20,NA,"R","1A","10",1026,3.77,-1.55,9.09
7607908201,2010,0,0,NA,20,NA,"M","1AY","30",1007,3.94,-1.41,9.28
7608608602,2009,-73.777741,46.951217,NA,30,NA,"M","1AY","30",1006,2.11,-3.78,8
7609503502,1997,-72.62186,47.238639,0.116509890549194,20,NA,"F","R1A","JIN",1044,1.63,-4.24,7.49
7609505101,2003,-72.15325,47.343577,NA,30,NA,"F","1AY","10",1285,1.42,-3.89,6.73
7609600602,2010,-73.396476,46.869344,NA,20,NA,"F","1AY","30",1115,5.1,-0.3,10.49
7609608602,1998,-73.515353,47.529462,NA,30,NA,"F","1AY","10",983,3.53,-2.27,9.32
7701202102,2001,-66.303154,51.769653,NA,20,NA,"R","1AM","30",950,-0.79,-5.73,4.15
7701202602,2001,-68.099175,51.854402,NA,30,NA,"R","1A","120",921,-0.96,-6,4.07
7701302202,2001,-66.983126,51.196311,NA,30,NA,"R","1AY","120",945,0.18,-4.76,5.11
7701403201,2001,-65.416397,51.183607,NA,40,NA,"R","1A","120",1066,-1.02,-5.61,3.58
8509700802,1994,-71.962597,46.153045,0.0189171001635909,33,NA,"F","1AY","50",1155,4.43,-0.69,9.55
8609101802,1997,-64.298994,48.654467,NA,20,NA,"F","1AY","10",978,2.33,-1.97,6.63
8809408002,1996,-79.27604,47.8888,NA,30,NA,"F","4GA","50",854,1.32,-4.7,7.33
8809409102,1997,-77.34418,48.02852,NA,30,NA,"F","1A","50",954,0.78,-5.46,7
8809411201,1995,-72.475123,48.451436,NA,30,NA,"R","1AM","70",958,1.32,-4.33,6.96
8809411502,1997,-79.14651,48.50649,NA,20,NA,"R","4GS","50",814,0.41,-5.9,6.73
8809413301,2010,-72.830069,48.839815,NA,20,NA,"R","1AY","70",914,3.97,-1.31,9.24
8909205802,2003,-69.737516,48.519655,NA,41,NA,"R","1A","50",1072,1.3,-3.44,6.04
8909205901,2005,-64.936747,48.534537,NA,30,NA,"M","8A","10",1196,2.63,-1.7,6.95
9003105001,1999,-78.364393,50.360321,NA,40,NA,"R","7TM","120",906,1.35,-4.61,7.3
9003303401,1999,-75.968847,51.43463,NA,30,NA,"R","1A","30",934,0.6,-4.85,6.05
9109611102,2003,-68.380629,48.059015,2.2817937221737,30,NA,"F","8A","VIN",1159,1.97,-3.1,7.05
9203203002,2003,-69.10275,48.630379,NA,20,NA,"R","6S","50",1030,2.9,-1.86,7.67
9203507801,2003,-70.382446,47.566585,NA,30,NA,"M","1A","30",1211,1.85,-3.3,7
9204401301,1992,-75.265538,48.599969,NA,20,NA,"R","1A","90",991,-0.58,-6.66,5.5
9303801001,2003,-71.683569,47.041127,NA,30,NA,"R","2BE","7030",1415,2.94,-2.22,8.11
9305005102,1993,-76.036758,47.986656,NA,40,NA,"R","M1A","70",1057,0.11,-5.86,6.08
9309700301,1999,-63.459011,49.449514,NA,30,NA,"R","8AY","120",1319,3.85,-0.41,8.11
9401202202,1994,-76.116338,46.046177,NA,40,NA,"M","2A","3050",925,3.78,-2.06,9.63
9402300202,1994,-76.33618,45.52006,NA,40,NA,"F","5A","50",871,4.81,-1,10.62
9500804501,1995,-72.498521,48.717044,NA,20,NA,"F","9S","10",874,2.04,-3.85,7.93
9509702901,2005,-71.119269,47.260463,NA,30,NA,"F","1A","30",1346,1.59,-3.66,6.85
9701100501,1997,-79.234725,47.533699,NA,30,NA,"F","1A","50",835,1.78,-4.45,8.01
